,0,1,2,3,4,5
0,0.18367346938775508,0.2877551020408163,0.29795918367346935,0.14489795918367343,0.05510204081632651,0.030612244897959193
1,0.15009041591320071,0.21518987341772147,0.30018083182640143,0.19710669077757684,0.0849909584086799,0.05244122965641954
2,0.03239436619718308,0.06338028169014083,0.17605633802816906,0.26478873239436623,0.27323943661971833,0.19014084507042253
3,0.024502297090352235,0.04900459418070442,0.1638591117917305,0.24808575803981622,0.25727411944869827,0.25727411944869827
4,0.11583577712609973,0.124633431085044,0.17008797653958943,0.21700879765395892,0.22287390029325516,0.1495601173020528
5,0.0694006309148265,0.08675078864353312,0.12145110410094637,0.19558359621451102,0.2555205047318612,0.27129337539432175
6,0.00874635568513121,0.05102040816326532,0.13848396501457727,0.260932944606414,0.2988338192419825,0.24198250728862972
7,0.0018552875695733097,0.005565862708719873,0.03339517625231912,0.3395176252319109,0.3914656771799629,0.22820037105751387
